시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
광주,동구,의료,남자,80-84세,3,0,0,1,2,0,0,0,0,0
광주,동구,의료,남자,85세이상,4,0,1,0,1,2,0,0,0,0
광주,동구,의료,여자,65-69세,1,0,0,0,0,0,0,1,0,0
광주,동구,의료,여자,70-74세,5,0,0,0,4,0,0,0,0,0
광주,동구,의료,여자,75-79세,7,0,1,0,2,1,0,0,1,0
광주,동구,의료,여자,80-84세,13,0,0,6,3,1,0,0,1,0
광주,동구,의료,여자,85세이상,30,2,4,6,10,2,1,2,0,0
광주,동구,감경,남자,65세미만,17,1,0,6,3,2,1,1,0,0
광주,동구,감경,남자,65-69세,33,1,1,10,10,3,1,0,1,2
광주,동구,감경,남자,70-74세,36,0,4,11,12,4,1,0,0,0
광주,동구,감경,남자,75-79세,67,1,2,13,37,7,1,0,0,0
광주,동구,감경,남자,80-84세,95,3,10,19,46,7,2,0,2,0
광주,동구,감경,남자,85세이상,75,2,7,18,30,16,1,0,0,0
광주,동구,감경,여자,65세미만,6,3,0,1,2,0,0,0,0,0
광주,동구,감경,여자,65-69세,38,3,2,9,14,3,2,1,0,0
광주,동구,감경,여자,70-74세,74,7,6,13,32,6,3,0,0,0
광주,동구,감경,여자,75-79세,139,4,15,28,61,18,1,1,1,0
광주,동구,감경,여자,80-84세,292,9,28,66,127,35,3,2,2,1
광주,동구,감경,여자,85세이상,460,24,46,134,203,21,4,1,2,0
광주,서구,일반,남자,65세미만,47,3,1,6,5,1,0,12,7,6
광주,서구,일반,남자,65-69세,124,9,5,17,32,2,4,21,6,8
광주,서구,일반,남자,70-74세,195,3,8,33,53,9,3,31,13,5
광주,서구,일반,남자,75-79세,289,11,10,59,94,28,5,26,16,3
광주,서구,일반,남자,80-84세,356,10,16,79,131,37,6,24,11,5
광주,서구,일반,남자,85세이상,372,7,24,72,158,37,5,20,12,2
광주,서구,일반,여자,65세미만,50,1,6,6,5,2,1,7,3,7
광주,서구,일반,여자,65-69세,164,9,3,12,26,3,2,30,22,3
광주,서구,일반,여자,70-74세,301,6,4,32,86,11,4,46,29,8
광주,서구,일반,여자,75-79세,546,11,14,88,176,31,12,67,37,11
광주,서구,일반,여자,80-84세,778,17,27,148,281,67,15,56,41,8
광주,서구,일반,여자,85세이상,869,29,64,225,360,48,8,34,17,1
광주,서구,기초,남자,65세미만,115,2,6,12,24,13,5,17,12,13
광주,서구,기초,남자,65-69세,145,2,2,14,40,19,2,23,17,13
광주,서구,기초,남자,70-74세,125,2,2,13,48,16,5,6,10,10
광주,서구,기초,남자,75-79세,87,1,2,21,29,10,3,5,6,4
광주,서구,기초,남자,80-84세,67,3,3,8,25,12,0,3,4,1
광주,서구,기초,남자,85세이상,47,0,2,7,24,2,1,1,4,1
광주,서구,기초,여자,65세미만,54,3,5,8,8,3,2,12,5,2
광주,서구,기초,여자,65-69세,110,3,4,12,24,9,1,27,15,4
광주,서구,기초,여자,70-74세,138,1,6,21,45,8,2,20,10,12
광주,서구,기초,여자,75-79세,207,2,5,37,93,18,2,17,15,0
광주,서구,기초,여자,80-84세,221,6,11,44,106,15,3,9,12,1
광주,서구,기초,여자,85세이상,276,11,28,67,119,26,0,7,3,0
광주,서구,의료,남자,65세미만,1,0,0,0,0,0,0,1,0,0
광주,서구,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
광주,서구,의료,남자,70-74세,7,0,1,1,2,1,0,0,1,0
광주,서구,의료,남자,75-79세,15,1,1,5,3,1,0,0,0,0
광주,서구,의료,남자,80-84세,10,0,0,2,6,1,0,1,0,0
광주,서구,의료,남자,85세이상,10,0,0,2,6,1,0,0,0,0
광주,서구,의료,여자,65-69세,1,0,0,0,0,1,0,0,0,0
광주,서구,의료,여자,70-74세,11,0,0,3,6,1,0,0,0,0
광주,서구,의료,여자,75-79세,13,0,1,1,6,2,0,0,0,0
광주,서구,의료,여자,80-84세,15,0,0,8,4,1,0,2,0,0
광주,서구,의료,여자,85세이상,47,1,4,16,18,3,0,1,0,0
광주,서구,감경,남자,65세미만,38,0,4,12,13,0,1,2,0,0
광주,서구,감경,남자,65-69세,66,3,5,15,25,8,1,1,2,0
광주,서구,감경,남자,70-74세,97,1,13,29,34,9,0,1,4,1
광주,서구,감경,남자,75-79세,120,4,13,34,46,13,2,4,0,0
광주,서구,감경,남자,80-84세,143,5,8,40,63,16,2,1,2,0
광주,서구,감경,남자,85세이상,176,2,18,43,92,15,1,0,0,0
광주,서구,감경,여자,65세미만,23,0,3,6,7,4,1,0,0,0
광주,서구,감경,여자,65-69세,65,4,7,10,26,6,3,3,2,0
광주,서구,감경,여자,70-74세,104,5,5,19,46,11,5,0,3,1
광주,서구,감경,여자,75-79세,267,8,16,53,131,29,9,3,1,0
광주,서구,감경,여자,80-84세,531,18,48,138,250,48,7,2,3,1
광주,서구,감경,여자,85세이상,816,38,86,236,370,50,3,5,1,0
광주,남구,일반,남자,65세미만,57,1,3,8,11,2,0,9,7,3
광주,남구,일반,남자,65-69세,113,7,2,15,20,2,2,18,10,8
광주,남구,일반,남자,70-74세,175,5,5,33,52,12,1,22,9,1
광주,남구,일반,남자,75-79세,294,7,12,50,106,14,7,37,10,5
광주,남구,일반,남자,80-84세,310,6,9,60,106,22,5,24,17,4
광주,남구,일반,남자,85세이상,326,6,13,58,131,38,4,18,11,3
광주,남구,일반,여자,65세미만,39,4,1,4,5,1,0,11,3,1
광주,남구,일반,여자,65-69세,163,0,4,16,31,8,1,30,23,6
광주,남구,일반,여자,70-74세,301,10,6,40,70,8,5,46,26,14
광주,남구,일반,여자,75-79세,518,8,17,57,149,39,16,71,30,11
광주,남구,일반,여자,80-84세,702,14,28,102,237,77,17,67,32,12
광주,남구,일반,여자,85세이상,832,23,51,178,335,65,13,42,21,2
광주,남구,기초,남자,65세미만,64,4,1,13,16,3,1,10,2,3
광주,남구,기초,남자,65-69세,100,5,4,11,32,6,1,6,9,7
광주,남구,기초,남자,70-74세,64,0,1,9,23,10,3,6,6,0
광주,남구,기초,남자,75-79세,52,1,1,5,23,7,2,4,4,1
광주,남구,기초,남자,80-84세,45,1,5,10,16,7,0,2,1,0
광주,남구,기초,남자,85세이상,32,1,2,4,12,6,3,2,1,1
광주,남구,기초,여자,65세미만,44,4,4,3,14,1,1,5,3,2
광주,남구,기초,여자,65-69세,87,5,3,9,27,5,1,13,8,6
광주,남구,기초,여자,70-74세,97,2,4,11,39,6,1,11,9,2
광주,남구,기초,여자,75-79세,117,4,5,12,38,12,2,16,9,5
광주,남구,기초,여자,80-84세,157,4,5,20,77,19,4,6,5,3
광주,남구,기초,여자,85세이상,193,9,10,51,80,16,1,5,2,0
광주,남구,의료,남자,65세미만,1,0,0,1,0,0,0,0,0,0
광주,남구,의료,남자,65-69세,3,0,0,1,1,0,0,0,0,0
광주,남구,의료,남자,70-74세,3,0,1,2,0,0,0,0,0,0
광주,남구,의료,남자,75-79세,6,0,0,1,3,0,0,1,0,0
광주,남구,의료,남자,80-84세,6,0,1,1,1,2,0,0,0,0
광주,남구,의료,남자,85세이상,10,1,0,4,1,1,1,0,0,0
광주,남구,의료,여자,65-69세,2,0,0,1,1,0,0,0,0,0
광주,남구,의료,여자,70-74세,8,0,0,0,3,2,1,0,0,0
광주,남구,의료,여자,75-79세,11,0,0,3,1,1,0,1,2,0
광주,남구,의료,여자,80-84세,17,0,1,5,6,0,0,1,0,0
광주,남구,의료,여자,85세이상,48,1,7,12,22,2,0,0,0,1
광주,남구,감경,남자,65세미만,32,3,3,8,7,1,0,2,1,0
광주,남구,감경,남자,65-69세,48,2,3,15,17,5,1,1,0,1
광주,남구,감경,남자,70-74세,133,8,10,28,62,15,1,0,1,0
광주,남구,감경,남자,75-79세,159,2,11,35,76,15,8,1,2,0
광주,남구,감경,남자,80-84세,157,5,11,36,70,26,3,2,0,0
광주,남구,감경,남자,85세이상,188,3,10,45,100,19,5,0,0,0
광주,남구,감경,여자,65세미만,31,3,1,10,9,4,0,0,0,1
광주,남구,감경,여자,65-69세,72,9,4,15,26,7,2,3,0,0
광주,남구,감경,여자,70-74세,134,3,10,25,66,10,5,2,3,1
광주,남구,감경,여자,75-79세,242,5,12,37,119,34,6,4,2,0
광주,남구,감경,여자,80-84세,485,15,26,92,269,57,6,1,1,0
광주,남구,감경,여자,85세이상,820,36,69,239,390,61,5,0,0,2
광주,북구,일반,남자,65세미만,102,6,3,13,11,1,0,29,12,5
광주,북구,일반,남자,65-69세,218,8,6,37,36,8,2,47,24,10
광주,북구,일반,남자,70-74세,344,7,19,51,94,13,2,43,31,13
광주,북구,일반,남자,75-79세,460,11,18,79,165,35,13,44,24,16
광주,북구,일반,남자,80-84세,607,6,17,100,197,65,12,61,42,16
광주,북구,일반,남자,85세이상,535,10,13,120,210,57,10,39,23,10
광주,북구,일반,여자,65세미만,91,7,5,8,13,3,0,17,3,12
광주,북구,일반,여자,65-69세,302,4,8,36,55,10,8,60,40,14
광주,북구,일반,여자,70-74세,476,11,19,45,102,26,11,85,53,18
광주,북구,일반,여자,75-79세,874,20,31,104,246,74,19,104,70,17
광주,북구,일반,여자,80-84세,1375,34,49,179,497,144,30,144,69,22
광주,북구,일반,여자,85세이상,1344,41,88,323,531,120,10,66,33,4
광주,북구,기초,남자,65세미만,225,8,4,23,51,24,13,31,21,12
광주,북구,기초,남자,65-69세,292,4,3,20,75,22,21,33,40,23
광주,북구,기초,남자,70-74세,213,0,4,28,63,27,12,21,16,16
광주,북구,기초,남자,75-79세,149,3,3,20,53,12,4,13,12,6
광주,북구,기초,남자,80-84세,101,1,2,16,52,12,2,2,4,4
광주,북구,기초,남자,85세이상,88,1,6,21,31,15,1,4,3,0
광주,북구,기초,여자,65세미만,110,6,6,11,18,12,3,21,7,5
광주,북구,기초,여자,65-69세,206,6,6,24,49,21,4,33,27,11
광주,북구,기초,여자,70-74세,236,6,15,29,77,30,3,27,23,4
광주,북구,기초,여자,75-79세,326,8,11,50,116,28,12,26,22,11
광주,북구,기초,여자,80-84세,425,7,19,77,193,49,4,23,18,1
광주,북구,기초,여자,85세이상,479,15,45,118,206,34,8,16,6,1
광주,북구,의료,남자,65세미만,2,0,0,0,1,0,0,0,0,1
광주,북구,의료,남자,65-69세,9,0,0,2,0,0,0,2,2,1
광주,북구,의료,남자,70-74세,8,0,1,1,2,1,0,0,0,1
광주,북구,의료,남자,75-79세,22,0,1,2,11,1,0,1,0,2
광주,북구,의료,남자,80-84세,19,0,1,6,4,5,1,0,0,0
광주,북구,의료,남자,85세이상,16,1,2,2,8,3,0,0,0,0
광주,북구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
광주,북구,의료,여자,65-69세,7,0,0,1,2,0,0,1,1,0
광주,북구,의료,여자,70-74세,21,2,0,3,9,0,2,1,1,2
광주,북구,의료,여자,75-79세,21,1,1,3,13,0,0,1,0,0
광주,북구,의료,여자,80-84세,34,1,1,4,12,10,1,1,1,0
광주,북구,의료,여자,85세이상,115,1,5,41,43,11,0,4,1,1
광주,북구,감경,남자,65세미만,69,3,6,17,19,4,4,2,0,1
광주,북구,감경,남자,65-69세,153,8,11,50,59,5,5,3,3,0
광주,북구,감경,남자,70-74세,188,5,10,47,80,18,11,0,2,1
광주,북구,감경,남자,75-79세,265,3,17,69,115,38,7,4,1,0
광주,북구,감경,남자,80-84세,289,4,15,67,135,50,8,5,2,0
광주,북구,감경,남자,85세이상,301,4,16,80,155,35,5,1,1,0
광주,북구,감경,여자,65세미만,67,4,5,20,19,6,2,0,2,2
광주,북구,감경,여자,65-69세,143,9,6,28,60,12,4,5,3,0
광주,북구,감경,여자,70-74세,236,7,16,53,93,30,6,4,7,1
광주,북구,감경,여자,75-79세,549,26,35,121,240,56,17,4,4,3
광주,북구,감경,여자,80-84세,984,30,61,192,484,136,15,5,3,1
광주,북구,감경,여자,85세이상,1547,49,154,449,705,118,14,5,2,1
광주,광산구,일반,남자,65세미만,74,2,2,13,17,3,0,14,5,5
광주,광산구,일반,남자,65-69세,148,6,6,34,24,4,3,16,18,4
광주,광산구,일반,남자,70-74세,168,11,9,28,37,9,2,26,14,12
광주,광산구,일반,남자,75-79세,311,19,17,61,90,21,4,21,14,8
광주,광산구,일반,남자,80-84세,319,6,17,62,116,31,3,22,11,5
광주,광산구,일반,남자,85세이상,352,11,20,82,127,24,2,20,12,3
광주,광산구,일반,여자,65세미만,52,7,1,6,11,1,1,13,1,2
광주,광산구,일반,여자,65-69세,184,8,8,19,33,7,2,27,23,4
광주,광산구,일반,여자,70-74세,329,13,11,36,80,14,6,47,31,7
광주,광산구,일반,여자,75-79세,588,21,23,100,155,44,15,56,31,10
광주,광산구,일반,여자,80-84세,891,33,58,163,316,66,12,67,36,5
광주,광산구,일반,여자,85세이상,896,57,61,228,352,51,6,29,14,2
광주,광산구,기초,남자,65세미만,116,7,2,22,31,1,2,20,9,6
광주,광산구,기초,남자,65-69세,172,3,9,10,60,5,2,21,22,18
광주,광산구,기초,남자,70-74세,112,4,6,21,32,6,6,7,10,2
광주,광산구,기초,남자,75-79세,86,4,2,20,33,6,0,3,4,2
광주,광산구,기초,남자,80-84세,77,0,2,9,35,10,1,7,5,1
광주,광산구,기초,남자,85세이상,61,2,5,19,18,9,0,1,1,0
광주,광산구,기초,여자,65세미만,62,3,7,10,14,2,2,9,5,2
광주,광산구,기초,여자,65-69세,136,2,3,25,31,10,4,15,20,12
광주,광산구,기초,여자,70-74세,170,2,4,27,58,16,1,18,11,6
광주,광산구,기초,여자,75-79세,185,3,9,22,77,22,3,11,13,4
광주,광산구,기초,여자,80-84세,265,5,16,54,123,20,7,7,13,2
광주,광산구,기초,여자,85세이상,279,9,29,72,123,14,6,0,3,0
광주,광산구,의료,남자,65세미만,5,1,1,1,1,0,0,0,0,1
광주,광산구,의료,남자,65-69세,6,0,1,1,2,1,0,1,0,0
광주,광산구,의료,남자,70-74세,9,0,0,2,1,1,0,0,2,0
광주,광산구,의료,남자,75-79세,22,2,3,5,8,1,0,0,0,0
광주,광산구,의료,남자,80-84세,11,1,1,4,3,2,0,0,0,0
광주,광산구,의료,남자,85세이상,7,0,2,2,1,0,0,0,0,0
광주,광산구,의료,여자,65세미만,1,0,1,0,0,0,0,0,0,0
광주,광산구,의료,여자,65-69세,12,0,0,1,4,0,1,2,1,1
광주,광산구,의료,여자,70-74세,14,0,1,3,6,1,0,0,0,0
광주,광산구,의료,여자,75-79세,11,1,0,1,7,1,0,0,0,0
광주,광산구,의료,여자,80-84세,40,1,1,6,18,5,0,0,2,0
광주,광산구,의료,여자,85세이상,71,3,7,18,35,3,0,1,0,0
광주,광산구,감경,남자,65세미만,67,4,6,19,21,7,1,2,0,1
광주,광산구,감경,남자,65-69세,64,2,1,27,18,7,1,2,2,1
광주,광산구,감경,남자,70-74세,121,8,11,32,51,11,1,1,1,0
광주,광산구,감경,남자,75-79세,156,9,4,46,66,19,4,5,0,0
광주,광산구,감경,남자,80-84세,184,4,14,46,91,17,2,0,0,0
광주,광산구,감경,남자,85세이상,221,5,20,53,114,23,4,0,0,0
광주,광산구,감경,여자,65세미만,46,6,3,16,14,1,0,1,1,0
광주,광산구,감경,여자,65-69세,94,3,9,17,44,9,1,3,0,0
광주,광산구,감경,여자,70-74세,193,10,10,48,78,21,3,2,3,0
광주,광산구,감경,여자,75-79세,410,18,32,98,175,42,12,4,4,2
광주,광산구,감경,여자,80-84세,819,39,69,209,376,72,10,3,2,1
광주,광산구,감경,여자,85세이상,1220,67,165,360,502,85,5,4,1,0
대전,동구,일반,남자,65세미만,57,4,4,5,10,1,1,13,4,8
대전,동구,일반,남자,65-69세,116,3,6,16,21,5,1,18,7,5
대전,동구,일반,남자,70-74세,139,4,5,20,34,5,4,16,10,2
대전,동구,일반,남자,75-79세,205,5,8,42,59,16,2,17,15,5
대전,동구,일반,남자,80-84세,288,5,13,53,97,24,7,16,11,11
대전,동구,일반,남자,85세이상,320,5,30,69,116,25,3,11,10,4
대전,동구,일반,여자,65세미만,46,3,0,4,8,1,2,3,8,5
대전,동구,일반,여자,65-69세,151,5,7,18,20,2,1,26,15,9
대전,동구,일반,여자,70-74세,224,7,8,22,56,11,6,18,17,11
대전,동구,일반,여자,75-79세,462,15,14,77,138,28,13,46,24,5
대전,동구,일반,여자,80-84세,733,14,29,133,247,73,18,50,22,8
대전,동구,일반,여자,85세이상,804,36,76,234,286,50,3,22,14,4
대전,동구,기초,남자,65세미만,183,15,11,30,41,11,2,15,8,13
대전,동구,기초,남자,65-69세,192,3,7,19,57,22,4,17,12,20
대전,동구,기초,남자,70-74세,158,6,4,16,65,11,5,9,11,7
대전,동구,기초,남자,75-79세,131,2,7,28,46,11,2,4,8,4
대전,동구,기초,남자,80-84세,108,4,5,23,38,11,6,2,2,2
대전,동구,기초,남자,85세이상,88,4,6,21,31,10,1,1,0,2
대전,동구,기초,여자,65세미만,75,8,5,14,14,2,0,11,6,5
대전,동구,기초,여자,65-69세,137,2,5,22,53,8,3,8,9,10
대전,동구,기초,여자,70-74세,172,5,9,26,63,11,1,12,14,5
대전,동구,기초,여자,75-79세,231,9,8,39,96,16,3,10,12,4
대전,동구,기초,여자,80-84세,314,17,24,69,129,30,4,5,9,0
대전,동구,기초,여자,85세이상,388,16,46,94,156,25,1,7,6,3
대전,동구,의료,남자,65세미만,1,0,0,1,0,0,0,0,0,0
대전,동구,의료,남자,65-69세,2,0,0,0,1,0,0,0,0,0
대전,동구,의료,남자,70-74세,3,1,0,0,1,0,1,0,0,0
대전,동구,의료,남자,75-79세,8,0,1,1,2,3,0,0,1,0
대전,동구,의료,남자,80-84세,2,0,0,1,1,0,0,0,0,0
대전,동구,의료,남자,85세이상,4,0,0,2,1,0,0,0,1,0
대전,동구,의료,여자,65세미만,2,0,0,0,0,0,0,0,1,0
대전,동구,의료,여자,65-69세,1,0,0,0,0,0,0,0,1,0
대전,동구,의료,여자,70-74세,4,0,1,2,1,0,0,0,0,0
대전,동구,의료,여자,75-79세,4,0,0,1,1,0,0,0,1,0
대전,동구,의료,여자,80-84세,13,2,4,4,1,0,0,0,0,0
대전,동구,의료,여자,85세이상,35,1,4,12,15,1,0,0,0,0
대전,동구,감경,남자,65세미만,39,3,7,4,15,3,0,0,0,1
대전,동구,감경,남자,65-69세,74,5,6,24,29,1,2,2,0,2
대전,동구,감경,남자,70-74세,130,2,4,36,62,13,1,1,0,2
대전,동구,감경,남자,75-79세,153,3,6,53,60,19,2,0,2,1
대전,동구,감경,남자,80-84세,207,5,10,46,101,28,6,0,0,2
대전,동구,감경,남자,85세이상,234,12,17,71,105,19,2,0,0,0
대전,동구,감경,여자,65세미만,39,5,5,11,9,3,3,0,0,1
대전,동구,감경,여자,65-69세,93,4,9,23,41,7,2,0,1,2
대전,동구,감경,여자,70-74세,170,7,10,41,74,11,6,3,3,2
대전,동구,감경,여자,75-79세,330,12,33,82,119,44,8,3,4,0
대전,동구,감경,여자,80-84세,631,22,61,173,258,72,11,4,0,1
대전,동구,감경,여자,85세이상,1106,48,167,377,412,70,3,0,0,0
대전,중구,일반,남자,65세미만,69,8,6,4,15,2,1,11,1,2
대전,중구,일반,남자,65-69세,142,10,8,16,31,1,1,16,10,12
대전,중구,일반,남자,70-74세,196,12,9,41,51,11,2,21,2,9
대전,중구,일반,남자,75-79세,290,13,18,52,99,15,1,25,10,4
대전,중구,일반,남자,80-84세,353,8,21,62,131,27,7,17,18,6
대전,중구,일반,남자,85세이상,465,15,27,112,186,46,3,19,12,4
대전,중구,일반,여자,65세미만,55,3,0,10,10,0,1,8,2,3
대전,중구,일반,여자,65-69세,173,6,7,26,28,3,1,32,14,6
대전,중구,일반,여자,70-74세,265,11,13,26,70,14,2,37,17,6
대전,중구,일반,여자,75-79세,557,18,17,85,183,35,5,65,30,6
대전,중구,일반,여자,80-84세,862,22,46,139,353,82,10,51,28,10
대전,중구,일반,여자,85세이상,1015,30,93,279,424,67,5,27,12,1
대전,중구,기초,남자,65세미만,144,10,9,30,39,7,3,18,5,7
대전,중구,기초,남자,65-69세,159,3,7,18,52,10,3,16,16,11
대전,중구,기초,남자,70-74세,111,0,7,21,40,9,0,11,5,5
대전,중구,기초,남자,75-79세,77,1,4,12,22,13,1,2,7,5
대전,중구,기초,남자,80-84세,87,1,3,25,32,12,3,0,4,2
대전,중구,기초,남자,85세이상,53,1,1,10,32,2,1,1,1,0
대전,중구,기초,여자,65세미만,77,7,7,14,20,5,2,3,4,4
대전,중구,기초,여자,65-69세,110,2,4,17,34,10,1,11,2,2
대전,중구,기초,여자,70-74세,137,4,7,19,53,12,4,13,7,0
대전,중구,기초,여자,75-79세,161,4,12,23,67,8,2,12,14,3
대전,중구,기초,여자,80-84세,229,10,10,40,111,20,4,7,5,2
대전,중구,기초,여자,85세이상,268,12,29,79,114,11,2,3,1,1
대전,중구,의료,남자,65세미만,1,0,0,0,0,1,0,0,0,0
대전,중구,의료,남자,65-69세,3,0,0,0,1,0,0,2,0,0
대전,중구,의료,남자,70-74세,2,0,0,0,2,0,0,0,0,0
대전,중구,의료,남자,75-79세,5,0,0,2,2,0,0,0,1,0
대전,중구,의료,남자,80-84세,2,0,0,0,0,1,0,0,0,0
대전,중구,의료,남자,85세이상,6,0,1,1,4,0,0,0,0,0
대전,중구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
대전,중구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
대전,중구,의료,여자,70-74세,4,0,0,2,2,0,0,0,0,0
대전,중구,의료,여자,75-79세,5,0,0,2,3,0,0,0,0,0
대전,중구,의료,여자,80-84세,5,0,0,1,4,0,0,0,0,0
대전,중구,의료,여자,85세이상,26,1,5,7,11,1,0,0,0,0
대전,중구,감경,남자,65세미만,56,3,8,12,15,3,1,3,0,0
대전,중구,감경,남자,65-69세,98,9,8,27,33,8,2,2,2,1
대전,중구,감경,남자,70-74세,136,6,8,33,63,8,2,1,3,1
대전,중구,감경,남자,75-79세,183,4,11,46,97,14,3,0,0,0
대전,중구,감경,남자,80-84세,218,6,17,49,116,19,1,1,2,0
대전,중구,감경,남자,85세이상,277,5,22,64,150,21,7,1,1,0
대전,중구,감경,여자,65세미만,30,5,2,6,9,1,0,3,0,0
대전,중구,감경,여자,65-69세,96,9,10,15,35,15,2,2,0,1
대전,중구,감경,여자,70-74세,171,15,10,32,79,13,5,3,3,0
대전,중구,감경,여자,75-79세,345,13,22,69,166,36,2,5,2,1
대전,중구,감경,여자,80-84세,610,28,40,155,312,45,6,3,3,0
대전,중구,감경,여자,85세이상,1063,42,127,321,485,57,6,5,1,0
대전,서구,일반,남자,65세미만,83,3,3,12,12,1,0,22,8,5
대전,서구,일반,남자,65-69세,155,8,5,24,38,7,0,19,11,6
대전,서구,일반,남자,70-74세,250,2,11,50,66,21,3,22,7,4
대전,서구,일반,남자,75-79세,403,10,14,89,159,36,5,16,10,5
대전,서구,일반,남자,80-84세,464,7,25,96,174,45,10,31,12,5
대전,서구,일반,남자,85세이상,538,13,32,126,205,63,9,26,13,8
대전,서구,일반,여자,65세미만,100,6,5,16,20,4,2,15,5,5
대전,서구,일반,여자,65-69세,225,6,11,23,38,10,5,35,22,3
대전,서구,일반,여자,70-74세,375,13,14,60,83,20,8,47,22,4
대전,서구,일반,여자,75-79세,716,27,21,123,221,54,24,57,28,14
대전,서구,일반,여자,80-84세,1082,18,52,206,404,104,29,62,25,7
대전,서구,일반,여자,85세이상,1437,43,150,377,543,113,19,37,20,4
대전,서구,기초,남자,65세미만,139,4,3,27,30,8,5,15,10,10
대전,서구,기초,남자,65-69세,148,8,1,29,46,11,3,15,11,0
대전,서구,기초,남자,70-74세,128,0,6,14,59,13,7,2,13,0
대전,서구,기초,남자,75-79세,114,1,2,18,46,17,2,12,4,3
대전,서구,기초,남자,80-84세,93,2,6,23,38,12,0,0,4,1
대전,서구,기초,남자,85세이상,65,2,3,15,27,9,1,1,2,3
